content,group,title,title_digist,update_date
https://www.douban.com/group/topic/147977712/,深圳南山租房,房东直租 大新地铁站整租单间 光线通风好 独立卫浴,房东直租 大新地铁站整租单间 光线通风好 独立卫浴,2019-08-06
https://www.douban.com/group/topic/147852672/,深圳最靠谱的合租...,南山愉康大厦桃园双地铁赛格科技园附近单间出租,南山愉康大厦桃园双地铁赛格科技园附近单间出租,2019-08-05
https://www.douban.com/group/topic/154937797/,深圳南山租房团,合租华府苑4室一厅目前租户一人，租金1400,合租华府苑4室一厅目前租户一人，租金1400,2019-10-13
https://www.douban.com/group/topic/154326059/,成都高新区租房交流,华府地铁口 油建苑 交通便利 直达三街五街世纪城,华府地铁口 油建苑 交通便利 直达三街五街世纪城,2019-10-07
https://www.douban.com/group/topic/145932425/,深圳南山租房团,2号桃园站  金宝花园  超值合租，月租仅2200,2号桃园站  金宝花园  超值合租，月租仅2200,2019-07-16
https://www.douban.com/group/topic/145712745/,深圳求室友（求租房）,南山桃园地铁，学府路金宝花园单间出租，只需要1200房东直租,南山桃园地铁，学府路金宝花园单间出租，只需要120...,2019-07-14
https://www.douban.com/group/topic/145706152/,顺义租房,顺义马坡1500出租,顺义马坡1500出租,2019-07-14
https://www.douban.com/group/topic/145675955/,深圳租房,直租，南山桃园双地铁学府路金宝花园单间出租带独卫家电齐全拎包入住价格只需要1300,直租，南山桃园双地铁学府路金宝花园单间出租带独...,2019-07-13
https://www.douban.com/group/topic/145639977/,深圳南山租房团,直租，南山桃园双地铁   学府路金宝花园  单间出租带独卫家电齐全拎包入住,直租，南山桃园双地铁   学府路金宝花园  单间出租...,2019-07-13
https://www.douban.com/group/topic/145633061/,深圳南山租房团,急转租，南山地铁站，金宝花园，单间独卫空间大，你住我就搬,急转租，南山地铁站，金宝花园，单间独卫空间大，...,2019-07-13
https://www.douban.com/group/topic/161197744/,深圳租房,大新地铁站 学府路 大陆庄园电梯房 主卧独卫大飘窗 东南朝向采光好 月租只要3150 手慢无,大新地铁站 学府路 大陆庄园电梯房 主卧独卫大飘窗...,2019-12-19
https://www.douban.com/group/topic/145465399/,深圳南山租房团,漂亮小姐姐转租，金宝花园，近南山地铁，桃园地铁站，小清新风格，采光超级好,漂亮小姐姐转租，金宝花园，近南山地铁，桃园地铁...,2019-07-11
https://www.douban.com/group/topic/145446099/,深圳南山租房团,南山地铁站转租，单间独卫,南山地铁站转租，单间独卫,2019-07-11
https://www.douban.com/group/topic/161181391/,不能为空,陈平：东西方文明的分歧和演化—从文化人类学，微观历史学，到演化动力学,陈平：东西方文明的分歧和演化—从文化人类学，微...,2019-12-19
https://www.douban.com/group/topic/145330702/,深圳南山租房团,11号线南山站 金宝花园 个人转租 拎包入住,11号线南山站 金宝花园 个人转租 拎包入住,2019-07-09
https://www.douban.com/group/topic/144672393/,深圳南山租房团,南山桃园双地铁学府路金宝花园单间出租带独卫带厨房家电齐全，拎包入住房东直租,南山桃园双地铁学府路金宝花园单间出租带独卫带厨...,2019-07-02
https://www.douban.com/group/topic/144516817/,深圳南山个人租房...,南山常兴路租房 仅限女生,南山常兴路租房 仅限女生,2019-06-30
https://www.douban.com/group/topic/161101865/,深圳南山租房团,急转租 学府路南山大新地铁站 大陆庄园 精装小一房一厅独卫 带厨房 2700/月 看房联系,急转租 学府路南山大新地铁站 大陆庄园 精装小一房...,2019-12-18
https://www.douban.com/group/topic/161034580/,深圳租房,11号南山站 1号大新站 1950元带独立厨房 到科技园15分钟 家电齐全 免佣入住,11号南山站 1号大新站 1950元带独立厨房 到科技园1...,2019-12-17
https://www.douban.com/group/topic/160829092/,深圳租房,大新地铁口，大陆庄园阳台主卧出租,大新地铁口，大陆庄园阳台主卧出租,2019-12-14
https://www.douban.com/group/topic/160828735/,深圳租房,大新地铁口，大陆庄园阳台独卫主卧出租,大新地铁口，大陆庄园阳台独卫主卧出租,2019-12-14
https://www.douban.com/group/topic/154179851/,成都租房,近华府大道地铁站套二主卧转租.1100押一付三,近华府大道地铁站套二主卧转租.1100押一付三,2019-10-05
https://www.douban.com/group/topic/153457202/,深圳租房-南山租房...,【招合租】大新华府苑，单间1750元限女,【招合租】大新华府苑，单间1750元限女,2019-09-25
https://www.douban.com/group/topic/166954494/,深圳租房团,温馨两居室，近后海/科技园，11号线地铁，5500/月，家私齐全,温馨两居室，近后海/科技园，11号线地铁，5500/月...,03-07
https://www.douban.com/group/topic/166953155/,深圳求室友（求租房）,福田梅林9号线小区房招室友，限女生,福田梅林9号线小区房招室友，限女生,03-07
https://www.douban.com/group/topic/166952997/,福田租房|深圳福田...,9号线梅林小区房招室友，限女生,9号线梅林小区房招室友，限女生,03-07
https://www.douban.com/group/topic/144516574/,深圳租房-南山租房...,南山常兴路招合租 仅限女生,南山常兴路招合租 仅限女生,2019-06-30
https://www.douban.com/group/topic/144401826/,【南山】深圳租房合租,桃园金宝花园12平米次卧出租离地铁1号线，11号线500米，1890元1个月.押一付一的哦,桃园金宝花园12平米次卧出租离地铁1号线，11号线50...,2019-06-28
https://www.douban.com/group/topic/160812550/,深圳租房-南山租房...,房东直租大新地铁站南山站地铁口小区房精装修单间公寓家电家私齐全拎包入住1800元左右,房东直租大新地铁站南山站地铁口小区房精装修单间...,2019-12-14
https://www.douban.com/group/topic/160789123/,深圳租房-南山租房...,房东直租地铁口小区房大陆庄园近1号线桃园大新地铁口11号南山站单间公寓带厨房卫生间,房东直租地铁口小区房大陆庄园近1号线桃园大新地铁...,2019-12-14
https://www.douban.com/group/topic/160763921/,深圳租房-南山租房...,1号线大新地铁口，大陆庄园阳台独卫主卧出租,1号线大新地铁口，大陆庄园阳台独卫主卧出租,2019-12-14
https://www.douban.com/group/topic/160718570/,工业旅游主题乐园设计,传奇档案：史上最好/最坏的游乐设施,传奇档案：史上最好/最坏的游乐设施,2019-12-13
https://www.douban.com/group/topic/164827697/,深圳租房-南山租房...,桃园南山地铁站，荔苑南区大主卧转租。,桃园南山地铁站，荔苑南区大主卧转租。,02-11
https://www.douban.com/group/topic/153400410/,成都租房,转租华府大道地铁站旁龙腾苑两居室整租,转租华府大道地铁站旁龙腾苑两居室整租,2019-09-25
https://www.douban.com/group/topic/166952713/,深圳租房-福田租房...,福田梅林，招室友，限女生,福田梅林，招室友，限女生,03-07
https://www.douban.com/group/topic/166952529/,深圳租房团,梅林，小区房招室友，价格优惠，限女生,梅林，小区房招室友，价格优惠，限女生,03-07
https://www.douban.com/group/topic/166945667/,深圳租房90后-个人,9号线 景田|梅林 招室友，限女生 价格优惠,9号线 景田|梅林 招室友，限女生 价格优惠,03-07
https://www.douban.com/group/topic/144388759/,深圳南山租房团,南山区学府路合租，仅限女生,南山区学府路合租，仅限女生,2019-06-28
https://www.douban.com/group/topic/144388552/,深圳租房-南山租房...,已租-南山区学府路合租，仅限女生,已租-南山区学府路合租，仅限女生,2019-06-28
https://www.douban.com/group/topic/144286006/,深圳租房,【个人转租】11号线南山地铁站附近  金宝花园  小一房一厅  靠近新腾讯,【个人转租】11号线南山地铁站附近  金宝花园  小...,2019-06-27
https://www.douban.com/group/topic/160708031/,深圳南山租房团,1号线大新地铁口，大陆庄园次卧出租,1号线大新地铁口，大陆庄园次卧出租,2019-12-13
https://www.douban.com/group/topic/160707766/,深圳南山租房团,1号线大新地铁口，大陆庄园阳台主卧出租,1号线大新地铁口，大陆庄园阳台主卧出租,2019-12-13
https://www.douban.com/group/topic/160673043/,宝安租房-深圳宝安...,【大新一室一厅一厨一卫2550】好房短租,【大新一室一厅一厨一卫2550】好房短租,2019-12-13
https://www.douban.com/group/topic/160672934/,深圳租房,【短租出租】【南山一室一厅一厨一卫2550】好房短租,【短租出租】【南山一室一厅一厨一卫2550】好房短租,2019-12-13
https://www.douban.com/group/topic/160635837/,深圳租房易,转租！因工作调动，转大新地铁站附近小区 大单间带阳台,转租！因工作调动，转大新地铁站附近小区 大单间带...,2019-12-12
https://www.douban.com/group/topic/164788176/,深圳租房-南山租房...,🚉地铁1/11号线，桃园/南山地铁站，荔苑小区  阳光大次卧，四室一厅一卫，2千五每月，物业宽带维修保洁全包,🚉地铁1/11号线，桃园/南山地铁站，荔苑小区  阳...,02-10
https://www.douban.com/group/topic/153394433/,西安租房豆瓣,高新区丈八北路地铁口，新西兰。枫韵蓝湾。大寨路华府新桃园。科技路枫叶苑北区。喜迎国庆便宜出租18229041885,高新区丈八北路地铁口，新西兰。枫韵蓝湾。大寨路...,2019-09-25
https://www.douban.com/group/topic/153393954/,西安租房,高新区丈八北路地铁口，大寨路华府新桃园。科技路枫叶苑北区。单间便宜出租。迎国庆需要联系18229041885,高新区丈八北路地铁口，大寨路华府新桃园。科技路...,2019-09-25
https://www.douban.com/group/topic/153350085/,西安租房,科技路地铁口，枫叶苑北区丈八北路地铁口，枫韵蓝湾，大寨路华府新桃园。迎国庆单间便宜出租18229041885,科技路地铁口，枫叶苑北区丈八北路地铁口，枫韵蓝...,2019-09-24
https://www.douban.com/group/topic/153221209/,西安租房,高新区丈八北路地铁口，大寨路华府新桃园，新西蓝1期，科技路枫叶苑北区。单间出租。需要抓紧时间。18229041885微信同号,高新区丈八北路地铁口，大寨路华府新桃园，新西蓝1...,2019-09-23
https://www.douban.com/group/topic/153221074/,西安租房客,高新区丈八北路地铁口，大寨路华府新桃园，科技路枫叶苑北区单间便宜出租需要联系我18229041885微信同号,高新区丈八北路地铁口，大寨路华府新桃园，科技路...,2019-09-23
https://www.douban.com/group/topic/166945535/,深圳合租*深圳年轻...,9号线 景田|梅林 招室友，限女生,9号线 景田|梅林 招室友，限女生,03-07
https://www.douban.com/group/topic/166945369/,深圳租房,9号线|梅林 招室友，限女生,9号线|梅林 招室友，限女生,03-07
https://www.douban.com/group/topic/166945133/,合屋深圳「深圳租房」,景田|梅林，小区房招室友，限女生,景田|梅林，小区房招室友，限女生,03-07
https://www.douban.com/group/topic/166944615/,深圳租房-福田租房...,小区房招室友，限女生,小区房招室友，限女生,03-07
https://www.douban.com/group/topic/144261336/,深圳租Fang小天使,【个人转租】11号线南山地铁站附近 金宝花园  靠近新腾讯 房租2450,【个人转租】11号线南山地铁站附近 金宝花园  靠近...,2019-06-27
https://www.douban.com/group/topic/143979815/,深圳南山租房团,桃园金宝花园18平米带独立阳台主卧出租地铁1号线仅500米,桃园金宝花园18平米带独立阳台主卧出租地铁1号线仅...,2019-06-23
https://www.douban.com/group/topic/143850333/,深圳租房,南山桃园双地铁学府路金宝花园单间出介格只需要1350元7楼带独卫拎包入住房东直租,南山桃园双地铁学府路金宝花园单间出介格只需要135...,2019-06-22
https://www.douban.com/group/topic/160635214/,深圳租房（租哪儿）,大新站 因为马上就要回老家了，想要把现在租的房子转租出去,大新站 因为马上就要回老家了，想要把现在租的房子...,2019-12-12
https://www.douban.com/group/topic/160339562/,深圳租房-南山租房...,福利 1号线南山大新站 大陆庄园富景阁 朝南 次卧出租 1040/首月 直租 无中介费 可压一付一 配套设施齐全,福利 1号线南山大新站 大陆庄园富景阁 朝南 次卧出...,2019-12-09
https://www.douban.com/group/topic/160315054/,深圳租房团,急租！南山-大陆庄园-次卧-1800,急租！南山-大陆庄园-次卧-1800,2019-12-09
https://www.douban.com/group/topic/153204918/,成都租房,转租华府大道地铁站附近龙腾苑两居室,转租华府大道地铁站附近龙腾苑两居室,2019-09-22
https://www.douban.com/group/topic/153204577/,成都租房,转租 华府大道地铁站龙腾苑两居室,转租 华府大道地铁站龙腾苑两居室,2019-09-22
https://www.douban.com/group/topic/152479016/,西安租房豆瓣,三室合租  大寨路  东方米兰  融侨城  华府新桃园  盛景苑19939918630,三室合租  大寨路  东方米兰  融侨城  华府新桃园 ...,2019-09-14
https://www.douban.com/group/topic/166927559/,深圳南山租房团,大新地铁站三房两厅提包入住业主直租微信：15766202919,大新地铁站三房两厅提包入住业主直租微信：1576620...,03-07
https://www.douban.com/group/topic/143802359/,深圳南山租房,1号线桃园站附近精装单间公寓出租 有阳台带家私家电 价格1780元,1号线桃园站附近精装单间公寓出租 有阳台带家私家...,2019-06-21
https://www.douban.com/group/topic/143716771/,深圳租房,（个人转租）桃园地铁口400米学府路金宝花园,（个人转租）桃园地铁口400米学府路金宝花园,2019-06-20
https://www.douban.com/group/topic/143648778/,【南山】深圳租房合租,桃园地铁一号线500米内金宝花园3楼11平米大次卧出租1890元一个月,桃园地铁一号线500米内金宝花园3楼11平米大次卧出...,2019-06-19
https://www.douban.com/group/topic/143648697/,深圳南山租房团,桃园1号线地铁站500米内金宝花园3楼11平米大次卧出租1890元一个月,桃园1号线地铁站500米内金宝花园3楼11平米大次卧出...,2019-06-19
https://www.douban.com/group/topic/160304827/,深圳租房-宝安租房...,【招】大新南山双地铁-主卧-2050,【招】大新南山双地铁-主卧-2050,2019-12-09
https://www.douban.com/group/topic/155086687/,深圳租房-南山租房...,已转租,已转租,2019-10-15
https://www.douban.com/group/topic/164511377/,深圳租房,桃园地铁站  荔苑小区  美食一条街 交通方便,桃园地铁站  荔苑小区  美食一条街 交通方便,02-06
https://www.douban.com/group/topic/152116312/,深圳南山租房团,(已租)大新地铁站华府苑三室一厅其中一间房出租（限女生）,(已租)大新地铁站华府苑三室一厅其中一间房出租（...,2019-09-10
https://www.douban.com/group/topic/152004056/,深圳南山80 90租房,(已租)大新地铁口华府苑三房次卧招租（限女生）,(已租)大新地铁口华府苑三房次卧招租（限女生）,2019-09-08
https://www.douban.com/group/topic/151919347/,深圳租房,【大新站华府苑 2150可刀，私送衣柜，超大公共空间周边齐全】,【大新站华府苑 2150可刀，私送衣柜，超大公共空间...,2019-09-07
https://www.douban.com/group/topic/166921938/,深圳租房-南山租房...,〖公寓直租〗30分钟到南山  精美大单间,〖公寓直租〗30分钟到南山  精美大单间,03-07
https://www.douban.com/group/topic/166919775/,深圳租房,已预定～双地铁，11号线和1号线，大次卧带小阳台转租，房租2190，男女不限,已预定～双地铁，11号线和1号线，大次卧带小阳台转...,03-07
https://www.douban.com/group/topic/166918249/,深圳房源发布【合...,转租，5号线翻身地铁站，两室一厅3300,转租，5号线翻身地铁站，两室一厅3300,03-07
https://www.douban.com/group/topic/166918070/,深圳合租转租,5号线翻身，两室一厅3300,5号线翻身，两室一厅3300,03-07
https://www.douban.com/group/topic/166917890/,深圳转租小组,翻身五号线，两室一厅公寓房3300,翻身五号线，两室一厅公寓房3300,03-07
https://www.douban.com/group/topic/166917060/,深圳南山租房,南山南头转租小区一房一厅南贸综合楼，户型方正，采光充足，4月份可以入住,南山南头转租小区一房一厅南贸综合楼，户型方正，...,03-07
https://www.douban.com/group/topic/143648596/,深圳南山租房,桃园一号线500米以内金宝花园11平米次卧出租1890元,桃园一号线500米以内金宝花园11平米次卧出租1890元,2019-06-19
https://www.douban.com/group/topic/143298674/,深圳租房,大新桃园南山3个地铁站学府路金宝花园单间出租带独卫带厨房只需要1800元房东直租,大新桃园南山3个地铁站学府路金宝花园单间出租带独...,2019-06-15
https://www.douban.com/group/topic/143269564/,深圳租房,桃园南山双地铁学府路金宝花园 单间出租 带独卫带厨房 房东直租,桃园南山双地铁学府路金宝花园 单间出租 带独卫带...,2019-06-15
https://www.douban.com/group/topic/143030017/,深圳租房,南山桃园大新三个地铁学府路金宝花园单间出租带独卫家电齐全，拎包入住房东直租,南山桃园大新三个地铁学府路金宝花园单间出租带独...,2019-06-12
https://www.douban.com/group/topic/160197555/,深圳南山租房团,【招】南山-大陆庄园-次卧-1800,【招】南山-大陆庄园-次卧-1800,2019-12-08
https://www.douban.com/group/topic/159854522/,深圳科技园租房,个人转租步行到滨海科兴或者腾大转租卧室800元（和房东签合同）,个人转租步行到滨海科兴或者腾大转租卧室800元（和...,2019-12-04
https://www.douban.com/group/topic/154854828/,深圳南山租房团,仓前锦福苑 主卧独卫 转租 室友工作调动招新室友,仓前锦福苑 主卧独卫 转租 室友工作调动招新室友,2019-10-12
https://www.douban.com/group/topic/154854316/,深圳白领租房（中...,大新地铁口 仓前锦福苑 房源转租 独卫,大新地铁口 仓前锦福苑 房源转租 独卫,2019-10-12
https://www.douban.com/group/topic/154821313/,深圳租房-南山租房...,南山站-桃园站-大新站附近出租房屋,南山站-桃园站-大新站附近出租房屋,2019-10-12
https://www.douban.com/group/topic/154820759/,深圳租房,南山站-大新站-桃园站附近出租房屋,南山站-大新站-桃园站附近出租房屋,2019-10-12
https://www.douban.com/group/topic/154722589/,深圳南山租房团,桃园站-大新站-南山站附近出租房屋,桃园站-大新站-南山站附近出租房屋,2019-10-11
https://www.douban.com/group/topic/154538229/,深圳南山租房团,大新地铁站附近出租房屋,大新地铁站附近出租房屋,2019-10-09
https://www.douban.com/group/topic/164271967/,深圳租房-南山租房...,荔苑小区，桃园地铁南山地铁附近，次卧2400,荔苑小区，桃园地铁南山地铁附近，次卧2400,02-02
https://www.douban.com/group/topic/163882600/,深圳租房-南山租房...,【温馨大次卧转租】高性价比！限女生！,【温馨大次卧转租】高性价比！限女生！,01-26
https://www.douban.com/group/topic/163882393/,深圳租房,【温馨大次卧转租】性价比高！限女生！,【温馨大次卧转租】性价比高！限女生！,01-26
https://www.douban.com/group/topic/163767344/,深圳租房,【温馨大次卧转租】性价比超级高！交通生活都很便利！,【温馨大次卧转租】性价比超级高！交通生活都很便利！,01-24
https://www.douban.com/group/topic/163608472/,深圳租房-南山租房...,南山地铁口合租【桃园/荔苑小区南区/次卧2300限女生】,南山地铁口合租【桃园/荔苑小区南区/次卧2300限女生】,01-20
https://www.douban.com/group/topic/151915735/,深圳租房,大新站华府苑 2150可刀，私送衣柜，超大公共空间周边齐全,大新站华府苑 2150可刀，私送衣柜，超大公共空间周...,2019-09-07
https://www.douban.com/group/topic/151915388/,深圳南山租房团,南山华府苑 2150可刀，私送衣柜，超大公共空间周边齐全,南山华府苑 2150可刀，私送衣柜，超大公共空间周边...,2019-09-07
https://www.douban.com/group/topic/142831082/,深圳租房,大新桃园双地铁学府路金宝花园单间出租带独卫介格1400房东直租,大新桃园双地铁学府路金宝花园单间出租带独卫介格1...,2019-06-10
https://www.douban.com/group/topic/142759114/,深圳求室友（求租房）,桃园南山大新三地铁学府路金宝花园单间出租 带厨房 家私齐全，拎包入住房东直租,桃园南山大新三地铁学府路金宝花园单间出租 带厨房...,2019-06-09
https://www.douban.com/group/topic/142663657/,深圳租房,桃园南山大新山地铁学府路金宝花园单间带厨房家电齐全，拎包入住房东直租,桃园南山大新山地铁学府路金宝花园单间带厨房家电...,2019-06-08
https://www.douban.com/group/topic/142577966/,深圳求室友（求租房）,桃园南山双地铁学府路金宝花园单间出租带独卫i家电齐全，拎包入住个人转租房租1300元,桃园南山双地铁学府路金宝花园单间出租带独卫i家电...,2019-06-07
https://www.douban.com/group/topic/154419756/,深圳南山租房团,【桃园站 和 南山地铁站之间】【仓前锦福苑】精装修四房，户型正气，空气对流，采光好，离科技园近,【桃园站 和 南山地铁站之间】【仓前锦福苑】精装...,2019-10-08
https://www.douban.com/group/topic/154375586/,深圳租房客,出租1号线桃园地铁站和大新地铁站以及2号线南山地铁站附近的一房,出租1号线桃园地铁站和大新地铁站以及2号线南山地...,2019-10-07
https://www.douban.com/group/topic/154257849/,深圳租房,【仓前锦福苑】南山站~桃园站双地铁【合租】性价比超高，周边购物方便还是电梯房，仅￥1700元/月,【仓前锦福苑】南山站~桃园站双地铁【合租】性价比...,2019-10-06
https://www.douban.com/group/topic/126309195/,深圳租房@免中介费,个人转租！门口就是11号线南山地铁，13118622265微信电话同号,个人转租！门口就是11号线南山地铁，13118622265微...,2018-10-20
https://www.douban.com/group/topic/126272281/,【南山】深圳租房合租,康达苑  大新地铁站附近合租  采光好  空间大  带独立阳台  可做饭  13751850411  可随时看房,康达苑  大新地铁站附近合租  采光好  空间大  带...,2018-10-19
https://www.douban.com/group/topic/126177366/,【南山】深圳租房合租,【合租】南山地铁附近，商圈繁华，不限性别，2140-2940/月,【合租】南山地铁附近，商圈繁华，不限性别，2140-...,2018-10-18
https://www.douban.com/group/topic/126171716/,深圳房源发布【合...,大新地铁站附近。康达苑小区房合租房。有阳台，有厨房。楼下就是南山市场。交通方便。,大新地铁站附近。康达苑小区房合租房。有阳台，有...,2018-10-18
https://www.douban.com/group/topic/126130252/,优觅室友 — 新深...,南山优质地铁电梯房！,南山优质地铁电梯房！,2018-10-17
https://www.douban.com/group/topic/146798292/,深圳南山租房团,【个人转租+1号线+大新地铁口+小区房】交通便捷、周边设施齐全,【个人转租+1号线+大新地铁口+小区房】交通便捷、...,2019-07-26
https://www.douban.com/group/topic/146761436/,深圳租房团,南山区南头常兴花园3房2厅可出租，面积91平方米，租金7000,南山区南头常兴花园3房2厅可出租，面积91平方米，...,2019-07-25
https://www.douban.com/group/topic/146677997/,深圳南山租房团,常兴花园优质90平大三房只要7000看房方便18875908905,常兴花园优质90平大三房只要7000看房方便18875908905,2019-07-24
https://www.douban.com/group/topic/151523726/,深圳南山租房团,大新地铁站，华府小学旁边，华府苑，大三房，家电齐全，带阳台，居家，做宿舍，找朋友同事一起合租都可以,大新地铁站，华府小学旁边，华府苑，大三房，家电...,2019-09-03
https://www.douban.com/group/topic/159763865/,深圳南山租房团,因为要回老家 所以房间出租,因为要回老家 所以房间出租,2019-12-03
https://www.douban.com/group/topic/159763369/,深圳租房-南山租房...,马上要回老家了  转租房间,马上要回老家了  转租房间,2019-12-03
https://www.douban.com/group/topic/159763124/,深圳租房团,马上要回老家  房间转租,马上要回老家  房间转租,2019-12-03
https://www.douban.com/group/topic/154246349/,宝安租房-深圳宝安...,1-11号线双地铁，仓前锦福苑，豪华装修四房，采光好，空气流通性好,1-11号线双地铁，仓前锦福苑，豪华装修四房，采光...,2019-10-06
https://www.douban.com/group/topic/126127651/,深圳租房,南山优质地铁电梯房！！,南山优质地铁电梯房！！,2018-10-17
https://www.douban.com/group/topic/126123000/,深圳租房,优质地铁电梯房！,优质地铁电梯房！,2018-10-17
https://www.douban.com/group/topic/126122666/,深圳租房,优质地铁电梯房！！,优质地铁电梯房！！,2018-10-17
https://www.douban.com/group/topic/126122380/,深圳房源发布【合...,南山地铁电梯房！！,南山地铁电梯房！！,2018-10-17
https://www.douban.com/group/topic/146652839/,深圳南山租房,莲城花园精装三房两卫，户型方正，保养很好  99平大三房  7500/月  有意加微18898610901,莲城花园精装三房两卫，户型方正，保养很好  99平...,2019-07-24
https://www.douban.com/group/topic/146649766/,深圳南山租房,7000租南山大三房？,7000租南山大三房？,2019-07-24
https://www.douban.com/group/topic/146649385/,深圳南山80 90租房,7000租南山大三房,7000租南山大三房,2019-07-24
https://www.douban.com/group/topic/159670163/,深圳毕业生找房子...,个人转租房子是在南山区荔苑小区南区800元距离腾讯非常近（和房东签合同）,个人转租房子是在南山区荔苑小区南区800元距离腾讯...,2019-12-02
https://www.douban.com/group/topic/126121186/,深圳求短租,南山优质电梯房！,南山优质电梯房！,2018-10-17
https://www.douban.com/group/topic/126121063/,深圳罗湖租房(收中...,南山优质地铁房！,南山优质地铁房！,2018-10-17
https://www.douban.com/group/topic/125986786/,深圳租房,大新地铁站周边，康达苑小区，租金2140，大房间，交通便利，欢迎随时看房,大新地铁站周边，康达苑小区，租金2140，大房间，...,2018-10-15
https://www.douban.com/group/topic/166912486/,深圳南山个人租房...,南山地铁站H出口300米左右南山市场文华药店楼上，楼梯房8楼，主卧室独立卫生间超15平米，直租，1900,南山地铁站H出口300米左右南山市场文华药店楼上，...,03-07
https://www.douban.com/group/topic/159578106/,深圳租房团,个人转租 小区大陆庄园独卫1700 大新南山600米,个人转租 小区大陆庄园独卫1700 大新南山600米,2019-12-01
https://www.douban.com/group/topic/154235265/,深圳南山租房团,大新地铁口 仓前锦福苑小区 押一付一我无中介费1970,大新地铁口 仓前锦福苑小区 押一付一我无中介费1970,2019-10-06
https://www.douban.com/group/topic/154234900/,深圳南山租房团,大新地铁口仓前锦福苑小区，押一付一 无中介费2470免两个月房租，平均每个月2058,大新地铁口仓前锦福苑小区，押一付一 无中介费2470...,2019-10-06
https://www.douban.com/group/topic/154110607/,深圳南山租房团,学府路上，精装一房一厅。小区环境好，租金4300，带大阳台。,学府路上，精装一房一厅。小区环境好，租金4300，...,2019-10-04
https://www.douban.com/group/topic/154110532/,深圳南山租房团,学府路上，精装一房一厅，双地铁，带大阳台，小区环境好，,学府路上，精装一房一厅，双地铁，带大阳台，小区...,2019-10-04
https://www.douban.com/group/topic/154110420/,深圳南山租房团,学府路上，精装一房一厅，租金4300，带大阳台,学府路上，精装一房一厅，租金4300，带大阳台,2019-10-04
https://www.douban.com/group/topic/125614069/,深圳南山租房团,【合租】康达苑，靠近科技园深大，一号线,【合租】康达苑，靠近科技园深大，一号线,2018-10-09
https://www.douban.com/group/topic/125557791/,深圳求室友（求租房）,【康达苑找合租，不是中介】,【康达苑找合租，不是中介】,2018-10-08
https://www.douban.com/group/topic/125461403/,深圳白领租房（中...,科技园精装公寓  近地铁站,科技园精装公寓  近地铁站,2018-10-07
https://www.douban.com/group/topic/154090986/,深圳白领租房（中...,💫海归创业男孩房东直租 南山中心好地段 豪华装修生活便利,💫海归创业男孩房东直租 南山中心好地段 豪华装...,2019-10-04
https://www.douban.com/group/topic/154061747/,深圳租房,合租~仓前锦福苑 次卧，双地铁站（桃园站和南山站）周边购物超方便，￥2060/月,合租~仓前锦福苑 次卧，双地铁站（桃园站和南山站...,2019-10-04
https://www.douban.com/group/topic/153962998/,深圳租房-南山租房...,【房东找室友合租】1/11号线桃园、大新、南山 朝南安静房间合租,【房东找室友合租】1/11号线桃园、大新、南山 朝南...,2019-10-02
https://www.douban.com/group/topic/153904721/,深圳租房,【房东找室友合租】1/11号线桃园/大新/南山站安静小区110平精装修，欢迎单身男孩,【房东找室友合租】1/11号线桃园/大新/南山站安静...,2019-10-01
https://www.douban.com/group/topic/153865264/,深圳同志租房,【房东找室友合租】 南山/桃园/大新三个地铁站边安静三房带一个阅览室,【房东找室友合租】 南山/桃园/大新三个地铁站边安...,2019-09-30
https://www.douban.com/group/topic/153741242/,深圳租房,南山区1号线，出租精致一房，靠近大新地铁站和桃园地铁站，随时国庆也可以看房,南山区1号线，出租精致一房，靠近大新地铁站和桃园...,2019-09-29
https://www.douban.com/group/topic/124053340/,★深圳租房合租小组,合租房，康达苑小区，租金2240.地段双向地铁南山和大新，有独卫房，阳台房，家电齐全,合租房，康达苑小区，租金2240.地段双向地铁南山和...,2018-09-12
https://www.douban.com/group/topic/124052887/,深圳合租房（无中...,精装康达苑小区，租金1940大新和南山双向地铁，家电齐全，有主人房带独卫，阳台房，通风采光好,精装康达苑小区，租金1940大新和南山双向地铁，家...,2018-09-12
https://www.douban.com/group/topic/124052520/,深圳南山个人租房...,康达苑小区，租金2240，大新和南山双向地铁，有主人房带独卫，阳台房，可做饭家电齐全,康达苑小区，租金2240，大新和南山双向地铁，有主...,2018-09-12
https://www.douban.com/group/topic/124052141/,深圳房源发布【合...,南山和大新双向地铁站，(康达苑)电梯房，租金金2240.主人房带独卫，阳台房，次房，家电齐全，采光通风,南山和大新双向地铁站，(康达苑)电梯房，租金金224...,2018-09-12
https://www.douban.com/group/topic/123867638/,深圳租房-南山租房...,已预订 大新南山双地铁口 朝南次卧转租 中介勿扰  限女生  2400  高素质室友,已预订 大新南山双地铁口 朝南次卧转租 中介勿扰  ...,2018-09-09
https://www.douban.com/group/topic/123867139/,深圳南山租房团,已预订 大新南山双地铁口 朝南次卧 三室二卫  限女生，室友都是女生，2400,已预订 大新南山双地铁口 朝南次卧 三室二卫  限女...,2018-09-09
https://www.douban.com/group/topic/146648073/,深圳租房,7000租大三房,7000租大三房,2019-07-24
https://www.douban.com/group/topic/146647964/,深圳租房,7000租大三房？,7000租大三房？,2019-07-24
https://www.douban.com/group/topic/166903074/,深圳租房,翻身两室一厅3300，微电15018591010,翻身两室一厅3300，微电15018591010,03-07
